name,rating,reviews,address,website,type,lat,lng
7-Eleven,3.1,69,"710 W 6th Ave, &, Heather St, Vancouver, BC V5Z 1A5, Canada",https://stores.7-eleven.ca/store/25368,"convenience_store, food, point_of_interest, store, establishment",49.26573930000001,-123.1203058
Shell,3.1,122,"1295 E 12th Ave, Vancouver, BC V5T 2J8, Canada",https://find.shell.com/ca/fuel/10053635-12-ave-e-clark,"gas_station, convenience_store, meal_delivery, food, point_of_interest, store, establishment",49.25990089999999,-123.0778988
Express News & Smokes,2.5,10,"149 Chadwick Ct, North Vancouver, BC V7M 3K2, Canada",,"convenience_store, point_of_interest, store, food, establishment",49.31009479999999,-123.0830562
Vapes and Convenience by Express News Convenience,4.4,7,"2287 Commercial Dr, Vancouver, BC V5N 4B6, Canada",,"florist, convenience_store, food, point_of_interest, store, establishment",49.2640018,-123.0699387
7-Eleven,2.8,48,"4064 Fraser St, Vancouver, BC V5V 0A7, Canada",https://stores.7-eleven.ca/store/37855,"convenience_store, gas_station, point_of_interest, store, food, establishment",49.2489023,-123.0895127
H&R Block,3.3,37,"1847 W Broadway #108, Vancouver, BC V6J 1Y6, Canada",https://www.hrblock.ca/stores/unit-108-1847-broadway-w/,"accounting, finance, point_of_interest, establishment",49.2638894,-123.1469128
H&R Block,3.9,59,"3117 W Broadway, Vancouver, BC V6K 2H2, Canada",https://www.hrblock.ca/stores/3117-west-broadway/,"accounting, finance, point_of_interest, establishment",49.26443709999999,-123.1743234
KPMG Vancouver,4.1,24,"777 Dunsmuir St 11th Floor, Vancouver, BC V7Y 1K3, Canada",https://home.kpmg/ca/en/home/about/offices/vancouver-1.html/?utm_source=gmb&utm_medium=organic,"accounting, finance, point_of_interest, establishment",49.2839987,-123.1169468
,,,,,,,
,,,,,,,
AG Tax Vancouver,5,9,"12752 28 Ave, Surrey, BC V4A 2P4, Canada",http://www.agtax.ca/,"accounting, finance, point_of_interest, establishment",49.0528157,-122.8686345
Award Business Centre (Metrotown),5,3,"5050 Kingsway #200, Burnaby, BC V5H 4H2, Canada",http://www.awardbc.com/,"accounting, finance, real_estate_agency, point_of_interest, establishment",49.2256015,-122.9918751
Kabyer Remtilla Co Corporation,,,"659 Moberly Rd, Vancouver, BC V5Z 4B2, Canada",,"accounting, finance, point_of_interest, establishment",49.2669917,-123.1192435
MrTaxes.ca Inc,3.1,21,"713 Columbia St #210, New Westminster, BC V3M 1B2, Canada",https://www.mrtaxes.ca/,"accounting, insurance_agency, finance, point_of_interest, establishment",49.20206779999999,-122.9103311
ARM Marketing Services Inc,4,4,"640 W Broadway #212, Vancouver, BC V5Z 1G4, Canada",http://arm-market.com/,"accounting, finance, point_of_interest, establishment",49.26298689999999,-123.1097992
Tompkins Wozny LLP,,,"938 Howe St #908, Vancouver, BC V6Z 1N9, Canada",https://www.twmca.com/,"accounting, finance, point_of_interest, establishment",49.2803797,-123.1227709
Nestor & Associates CPA (Chartered Professional Accountant),5,3,"224 Esplanade W #500, North Vancouver, BC V7M 1A4, Canada",http://www.drncpa.ca/,"accounting, finance, point_of_interest, establishment",49.31309839999999,-123.0833859
Mootha Thayaparan & Co,4.4,17,"3507 Fraser St, Vancouver, BC V5V 1K2, Canada",http://www.moothacga.ca/,"accounting, finance, point_of_interest, establishment",49.25349869999999,-123.0901801
Optimum Tax Services Inc.,4.4,7,"314-850 W Hastings St, Vancouver, BC V6C 1E1, Canada",http://www.otsvancouver.com/,"accounting, finance, point_of_interest, establishment",49.28628810000001,-123.1159738
H&R Block,3.2,30,"1960 Como Lake Ave #1910, Coquitlam, BC V3J 3R3, Canada",https://www.hrblock.ca/stores/unit-1910-1960-como-lake-ave/,"accounting, finance, point_of_interest, establishment",49.2631235,-122.8403149
Vancouver Bookkeeping,4.4,21,"1238 Richards St, Vancouver, BC V6B 6M6, Canada",https://www.vancouverbookkeeping.ca/,"accounting, finance, point_of_interest, establishment",49.27533520000001,-123.1246746
Anuj Kalra,5,2,"9200 120 St, Surrey, BC V3V 4B7, Canada",http://www.kalracpa.ca/,"accounting, finance, point_of_interest, establishment",49.1707516,-122.8898811
Royal City Mail & Business Services,2.9,89,"720 6th St, New Westminster, BC V3L 3C5, Canada",http://www.royalcitymail.ca/,"accounting, finance, point_of_interest, store, establishment",49.2149035,-122.9227306
DMCL Chartered Professional Accountants - Vancouver,3.7,37,"1140 W Pender St #1500, Vancouver, BC V6E 4G1, Canada",http://www.dmcl.ca/,"accounting, finance, point_of_interest, establishment",49.2877777,-123.1218433
H&R Block,3.6,85,"4306 Hastings St, Burnaby, BC V5C 2J9, Canada",https://www.hrblock.ca/stores/4306-hastings-st/,"accounting, finance, point_of_interest, establishment",49.2807943,-123.008075
Renaissance Group CPA,4,2,"1075 W Georgia St #1460, Vancouver, BC V6E 4M7, Canada",http://rgroup.ca/,"accounting, finance, point_of_interest, establishment",49.2857528,-123.1225188
,,,,,,,
Burgess Kilpatrick,4,5,"unit 220, 3150 E 54th Ave, Vancouver, BC V5S 4W2, Canada",http://www.burgesskilpatrick.com/,"accounting, finance, point_of_interest, establishment",49.21997959999999,-123.040005
MK & Associates,5,1,"2929 Barnet Hwy, Port Coquitlam, BC V3E 2T1, Canada",http://www.mktaxaccounting.com/,"accounting, finance, point_of_interest, establishment",49.2793974,-122.7984373
MCLAREN TREFANENKO INC. CPAs,,,"505 6th St #300, New Westminster, BC V3L 3B9, Canada",http://mti-cpa.com/,"accounting, finance, point_of_interest, establishment",49.2121234,-122.9186877
Remedios & Company - Experienced Legal Team Since 1989,,,"1233 - 3779 Sexsmith Rd, Richmond, BC V6X 1J8, Canada",http://www.remedios.lawyer/,"accounting, finance, lawyer, point_of_interest, establishment",49.18565,-123.129609
Khosh & Company,,,"4720 Kingsway suite 2600, Burnaby, BC V5H 4N2, Canada",http://www.khosh.ca/,"accounting, finance, point_of_interest, establishment",49.2269747,-123.0004854
Digits & Decimals Inc,4.3,6,"1075 Marine Dr Suite 204, North Vancouver, BC V7P 1S6, Canada",http://www.digitsdecimals.com/,"accounting, finance, point_of_interest, establishment",49.3236279,-123.1040848
Cinnamon Jang Willoughby,4.5,2,"4720 Kingsway #900, Burnaby, BC V5H 4N2, Canada",http://www.cjw.com/,"accounting, finance, point_of_interest, establishment",49.22668340000001,-123.0003893
New Age Accounting Services Inc.,4.1,18,"6631 Main St Unit-4, Vancouver, BC V5X 3H3, Canada",http://www.newageaccounting.ca/,"accounting, finance, point_of_interest, establishment",49.22439749999999,-123.1021181
H&R Block,3.5,54,"3490 Main St, Vancouver, BC V5Y 3N2, Canada",https://www.hrblock.ca/stores/3490-main-st/,"accounting, finance, point_of_interest, establishment",49.254318,-123.100408
Ennovo Solutions Inc.,3.8,5,"3292 Production Way #501, Burnaby, BC V5A 4W4, Canada",http://ennovosolutions.com/,"accounting, finance, point_of_interest, establishment",49.2538466,-122.9183793
"Wong, Robinson & Co.",,,"1708 W 6th Ave, Vancouver, BC V6J 5E7, Canada",http://www.patrickwong.ca/,"accounting, finance, point_of_interest, establishment",49.26615899999999,-123.1439371
Seymour Gardner & Associates,3.5,8,"500 6th Ave. #300, New Westminster, BC V3L 1V3, Canada",http://www.seymourgardner.com/,"accounting, finance, point_of_interest, establishment",49.2134928,-122.9192734
"Cran & Co., CPA",5,5,"4840 Delta St Suite #203, Delta, BC V4K 2T6, Canada",http://cranandco.com/,"accounting, finance, point_of_interest, establishment",49.0909307,-123.0853029
"MNP LLP - Accounting, Business Consulting and Tax Services",3,2,"609 Granville St #1630, Vancouver, BC V7Y 1E7, Canada",https://www.mnp.ca/en/offices/vancouver-609-granville?utm_source=G&utm_medium=lpm&utm_campaign=mnp_llp_lpm,"accounting, finance, point_of_interest, establishment",49.283644,-123.1170477
Bluecarp Tax Consulting Ltd.,,,"1055 W Hastings St, Vancouver, BC V6E 2E9, Canada",http://www.bluecarp.ca/,"accounting, finance, point_of_interest, establishment",49.28774989999999,-123.118265
H&R Block,4.7,82,"1115D Austin Ave, Coquitlam, BC V3K 3P4, Canada",https://www.hrblock.ca/stores/1115d-austin-ave/,"accounting, finance, point_of_interest, establishment",49.2492767,-122.8610094
H&R Block,4,73,"7227 120 St #7347B, Delta, BC V4C 0C4, Canada",https://www.hrblock.ca/stores/unit-7347b-7227-120-st/,"accounting, finance, point_of_interest, establishment",49.1374722,-122.8911232
Accounting and Bookkeeping Services BC,5,1,"720 Hamilton St, New Westminster, BC V3M 7A6, Canada",,"accounting, finance, point_of_interest, establishment",49.2137871,-122.9251082
Focused Tax Strategies Ltd,4.8,92,"205, 50 Lonsdale Ave Office# 2087, North Vancouver, BC V7M 2E6, Canada",https://focused.biz/,"accounting, finance, point_of_interest, establishment",49.3112453,-123.0789273
Robert W Elm Inc,,,"2548 W 7th Ave W, Vancouver, BC V6K 1Y9, Canada",,"accounting, finance, point_of_interest, establishment",49.26572549999999,-123.1634604
L. Liang Inc. CPA,4.3,17,"3020 Lincoln Ave #101A, Coquitlam, BC V3B 6B4, Canada",http://www.lliangcpa.com/,"accounting, finance, point_of_interest, establishment",49.278524,-122.792642
Baek & Lee CPA Ltd. (백기욱 이재성 회계법인),4.9,27,"330-9940 Lougheed Hwy., Burnaby, BC V3J 1N3, Canada",http://www.bnlcpa.ca/,"accounting, finance, point_of_interest, establishment",49.2457802,-122.8934198
CLBN LLP Chartered Professional Accountants,4.9,27,"1501 W Broadway Suite 410, Vancouver, BC V6J 4Z6, Canada",https://clbn.ca/?utm_source=GMB&utm_medium=Website&utm_campaign=GMBWebsite,"accounting, finance, point_of_interest, establishment",49.26382210000001,-123.138978
Dentrax Bookkeeping Services,,,"1128 W Broadway #202, Vancouver, BC V6H 1G5, Canada",,"accounting, finance, point_of_interest, establishment",49.2632517,-123.1299739
Nielsen & Co,4.5,2,"12000 First Ave, Richmond, BC V7E 3L9, Canada",,"accounting, finance, point_of_interest, establishment",49.1261376,-123.1825193
,,,,,,,
Brookes & Co. CPA,5,4,"443 6th St, New Westminster, BC V3L 3B1, Canada",http://www.brookescpa.com/,"accounting, finance, point_of_interest, establishment",49.211653,-122.918106
Laura Nguyen CPA,,,"14439 104 Ave #203, Surrey, BC V3R 1M1, Canada",http://www.lauranguyen.ca/,"accounting, finance, point_of_interest, establishment",49.1917711,-122.8221597
Anna Wu & Company,1,1,"5900 Number 3 Rd, Richmond, BC V6X 3P7, Canada",,"accounting, finance, point_of_interest, establishment",49.1704981,-123.136023
,,,,,,,
"Harry Kim Inc., CPA",4.4,7,"280, 10330 152 St, Surrey, BC V3R 4G8, Canada",https://www.cpasurrey.net/,"accounting, finance, point_of_interest, establishment",49.18986599999999,-122.800037
West Coast Books Inc,4,1,"6671 121 St Unit 112, Surrey, BC V3W 1T9, Canada",,"accounting, finance, point_of_interest, establishment",49.1238997,-122.8878073
,,,,,,,
Olson & Co,4.2,5,"443 6th St, New Westminster, BC V3L 3B1, Canada",http://olsonca.com/,"accounting, finance, point_of_interest, establishment",49.211653,-122.918106
,,,,,,,
Ebrahimi Accounting Services,4.6,45,"1199 W Pender St #390, Vancouver, BC V6E 2R1, Canada",https://www.ebrahimiaccounting.ca/,"accounting, finance, point_of_interest, establishment",49.2883852,-123.1227893
Paine Edmonds LLP,4.8,17,"510 Burrard St #1100, Vancouver, BC V6C 3A8, Canada",http://pelawyers.com/,"lawyer, point_of_interest, establishment",49.2859669,-123.1175792
Harper Grey LLP,3.8,32,"650 W Georgia St #3200, Vancouver, BC V6B 4P7, Canada",http://www.harpergrey.com/,"lawyer, point_of_interest, establishment",49.281797,-123.1174648
Family Justice Centres,4.3,3,"14340 57 Ave, Surrey, BC V3X 3P1, Canada",,"lawyer, point_of_interest, establishment",49.10580359999999,-122.8251635
,,,,,,,
Peter Li & Company,4.7,7,"4400 Hazelbridge Wy #110, Richmond, BC V6X 3R8, Canada",http://peterliandcompany.com/,"lawyer, point_of_interest, establishment",49.18169779999999,-123.1324325
Roper Greyell LLP,3.8,19,"745 Thurlow St #1850, Vancouver, BC V6E 0C5, Canada",http://www.ropergreyell.com/,"lawyer, point_of_interest, establishment",49.2853766,-123.1244805
,,,,,,,
,,,,,,,
Watson Goepel LLP,4.4,61,"1075 W Georgia St Suite 1200, Vancouver, BC V6E 3C9, Canada",https://www.watsongoepel.com/?utm_source=GMBlisting&utm_medium=organic,"lawyer, point_of_interest, establishment",49.2857656,-123.1221395
Becker Lavin & Wessler,2.5,4,"4710 Kingsway #2109, Burnaby, BC V5H 4M2, Canada",https://erickalbertslaw.com/,"lawyer, point_of_interest, establishment",49.226202,-123.001288
ICBC Claims Lawyer Learn Zenk,3.6,5,"130 Brew St #610, Port Moody, BC V3H 0E3, Canada",,"lawyer, point_of_interest, establishment",49.2802841,-122.8278948
,,,,,,,
Maxis Law Corporation,5,1,"1050 W Pender St Suite 1400, Vancouver, BC V6E 3S7, Canada",https://maxislaw.com/,"lawyer, point_of_interest, establishment",49.2869975,-123.1195438
Fred C. Lowther Family Law Corporation,,,"1030 Howe St, Vancouver, BC V6Z 1P5, Canada",http://www.divorce.bc.ca/,"lawyer, point_of_interest, establishment",49.2795364,-123.1242604
Wilson Rasmussen LLP,4.7,67,"Guildford Landmark, 15127 100 Ave Suite 300, Surrey, BC V3R 0N9, Canada",http://wilsonrasmussen.com/,"lawyer, point_of_interest, establishment",49.1852945,-122.802969
Gary Vlug Barrister and Solicitor,4.4,14,"4968 Victoria Dr, Vancouver, BC V5P 3T6, Canada",https://www.familylawlawyervancouver.ca/,"lawyer, point_of_interest, establishment",49.2392616,-123.0650822
"Simpson, Thomas & Associates",4.6,27,"13761 96 Ave Unit Number: 701, Surrey, BC V3V 0E8, Canada",https://simpsonthomas.com/,"lawyer, point_of_interest, establishment",49.1772,-122.84157
Spagnuolo LLP,4,12,"601 W Broadway, Vancouver, BC V5Z 3C4, Canada",http://www.bcrealestatelawyers.com/,"lawyer, point_of_interest, establishment",49.2635298,-123.1178137
Spagnuolo & Company,5,3,"10193 152A St, Surrey, BC V3R 4H6, Canada",http://www.bcrealestatelawyers.com/,"lawyer, point_of_interest, establishment",49.18773270000001,-122.799776
"Linas Antanavicius, Barrister & Solicitor",,,"789 W Pender St, Vancouver, BC V6C 1H2, Canada",http://www.linaslaw.com/,"lawyer, point_of_interest, establishment",49.2852323,-123.1153804
Amicus Lawyers,4.4,8,"713 Columbia St #100, New Westminster, BC V3M 1E2, Canada",,"lawyer, point_of_interest, establishment",49.20212170000001,-122.9102768
Marie Louise,5,1,"#5080 8171 ackroyd road 5th floor mazda building, Richmond, BC V6X 3K1, Canada",http://www.fastandco.ca/,"lawyer, point_of_interest, establishment",49.1721824,-123.1342988
Christopher Temple Law,,,"3665 Kingsway #300, Vancouver, BC V5R 5W2, Canada",,"lawyer, point_of_interest, establishment",49.2326069,-123.0241758
"Blake, Cassels & Graydon LLP",4.6,8,"1133 Melville St #3500, Vancouver, BC V6E 4E5, Canada",https://www.blakes.com/,"lawyer, point_of_interest, establishment",49.2871981,-123.1225477
BKS Law,4.7,37,"1688 152 St Suite 309, Surrey, BC V4A 4N2, Canada",https://www.bkslaw.com/,"lawyer, point_of_interest, establishment",49.0324638,-122.8007856
David Karp Law Corp.,4.6,33,"1111 Melville St #610, Vancouver, BC V6A 1B8, Canada",https://vancouverdefencelawyer.com/,"lawyer, point_of_interest, establishment",49.286812,-123.122016
Ryan N. Rosenberg,5,1,"600-555 W Georgia St, Vancouver, BC V6B 1Z6, Canada",http://www.larlee.com/lawyers/ryan-n-rosenberg/,"lawyer, point_of_interest, establishment",49.2816306,-123.1162806
Kim Vickers Notary,4.5,25,"125 15th St W, North Vancouver, BC V7M 1R7, Canada",https://www.kimvickersnotary.com/,"lawyer, finance, point_of_interest, establishment",49.3219282,-123.0736527
A.S. Mattoo & Associates Law Office,4,37,"7928 128 St #211, Surrey, BC V3W 4E8, Canada",https://mattoolaw.com/,"lawyer, point_of_interest, establishment",49.1470108,-122.8666013
Buckley Hogan Law Office,4.3,78,"8120 128 St, Surrey, BC V3W 1R1, Canada",http://www.buckleyhogan.com/,"lawyer, point_of_interest, establishment",49.1504933,-122.8672528
Linde Carey,4,8,"1080 Howe St, Vancouver, BC V6Z 2T1, Canada",http://www.divorce-for-men.com/,"lawyer, point_of_interest, establishment",49.2818024,-123.1233743
Robert Fleming Lawyers,4,4,"925 W Georgia St #520, Vancouver, BC V6C 2G3, Canada",http://www.robertfleminglawyers.com/,"lawyer, point_of_interest, establishment",49.28414369999999,-123.1199016
Temple Injury Law,5,6,"7164 120 St, Surrey, BC V3W 3M8, Canada",,"lawyer, point_of_interest, establishment",49.1333405,-122.8898814
TNT Lawyers,5,1,"15388 24 Ave #202, Surrey, BC V4A 2J2, Canada",,"lawyer, point_of_interest, establishment",49.0453779,-122.7963819
Fayer Law,3.7,3,"12520 Horseshoe Way Unit 133, Richmond, BC V7A 5K3, Canada",http://fayerlaw.ca/,"lawyer, point_of_interest, establishment",49.1230935,-123.0941806
Fleetwood Family Law,4.5,64,"15957 84 Ave Suite #306, Surrey, BC V4N 0W7, Canada",https://fleetwoodfamilylaw.ca/#utm_source=google&utm_medium=MyBusiness,"lawyer, point_of_interest, establishment",49.1556863,-122.7801565
Bronson Jones & Co. LLP,3,2,"3665 Kingsway #300, Vancouver, BC V5R 5W2, Canada",https://www.bronsonco.com/?utm_source=Google&utm_medium=GMB,"lawyer, point_of_interest, establishment",49.2326069,-123.0241758
Murray Jamieson Barristers & Solicitors,5,1,"1152 Mainland St Suite 200, Vancouver, BC V6B 4X2, Canada",https://www.murrayjamieson.com/,"lawyer, point_of_interest, establishment",49.2748887,-123.1211729
Jenkins Marzban Logan LLP,2.3,47,"Nelson Square, 808 Nelson St #900, Vancouver, BC V6Z 2H2, Canada",http://www.jml.ca/,"lawyer, point_of_interest, establishment",49.2798452,-123.1246517
West Point Law Group,4.1,17,"IDI, 1177 W Hastings St, Vancouver, BC V6E 2K3, Canada",https://westpointlawgroup.com/,"lawyer, point_of_interest, establishment",49.2887409,-123.1217149
Visram & Co,5,1,"3445 Kingsway, Vancouver, BC V5R 5L3, Canada",,"lawyer, point_of_interest, establishment",49.23222000000001,-123.0312993
Sangra Moller LLP,,,"925 W Georgia St, Vancouver, BC V6C 2G3, Canada",http://www.sangramoller.com/,"lawyer, point_of_interest, establishment",49.284181,-123.1199933
Collingwood Law Office,4.5,15,"3631 Number 3 Rd #260, Richmond, BC V6X 2B9, Canada",http://www.collingwoodlawoffice.com/,"lawyer, point_of_interest, establishment",49.1877124,-123.1346713
"Stewart, Aulinger & Company",3.9,14,"1200, 805 W Broadway, Vancouver, BC V5Z 1K1, Canada",https://stewart-aulinger.law/,"lawyer, point_of_interest, establishment",49.26383569999999,-123.1222898
Jaswal & Krueger Criminal Defence Lawyers,4.6,74,"10706 King George Blvd #200, Surrey, BC V3T 2X3, Canada",http://surreycriminallawyer.com/,"lawyer, point_of_interest, establishment",49.197141,-122.844979
Ellis Business Lawyers,5,5,"1681 Chestnut St #400, Vancouver, BC V6J 4M6, Canada",http://ellislawyers.com/,"lawyer, point_of_interest, establishment",49.2710357,-123.1466596
Landmark Law Group,4.9,9,"1367 W Broadway Suite 501, Vancouver, BC V6H 4A6, Canada",http://www.llglaw.ca/,"lawyer, point_of_interest, establishment",49.2637836,-123.1350943
Stern Shapray Criminal Lawyers,4.6,49,"7445 132 St unit 1012, Surrey, BC V3W 1J8, Canada",http://www.sternshapraylaw.ca/,"lawyer, point_of_interest, establishment",49.1381631,-122.858186
Munro & Crawford,4.9,30,"5670 Yew St, Vancouver, BC V6M 3Y3, Canada",http://www.munrocrawford.ca/,"lawyer, point_of_interest, establishment",49.2351609,-123.1574071
Judy Wong Lawyer,3.8,12,"906 Roderick Ave #300, Coquitlam, BC V3K 1R1, Canada",https://www.judywonglaw.ca/,"lawyer, point_of_interest, establishment",49.2377607,-122.8720615
SHK Law Corporation,5,2,"555 Burrard St #700, Vancouver, BC V7X 1M8, Canada",https://www.clydeco.com/en/about/news/2021/05/clyde-co-to-open-in-vancouver-through-merger,"lawyer, point_of_interest, establishment",49.286353,-123.119101
Mouzourakis & Co,5,1,"808 Nelson St, Vancouver, BC V6Z 2H2, Canada",https://www.mouzourakis.com/,"lawyer, point_of_interest, establishment",49.2798974,-123.1245749
Kornfeld LLP,3.9,18,"505 Burrard St #1100, Vancouver, BC V7X 1M5, Canada",https://kornfeldllp.com/,"lawyer, point_of_interest, establishment",49.28661899999999,-123.118501
Opus Oral Health Centre - Dr. Samson Ng,4,71,"1233 W Broadway, Vancouver, BC V6H 1G7, Canada",http://www.opusoralhealth.ca/,"dentist, health, point_of_interest, establishment",49.2636887,-123.1320695
"Dr. Randy Shew, Inc.",4.6,9,"8220 Lansdowne Rd #140, Richmond, BC V6X 1B9, Canada",https://www.drshew.com/,"dentist, health, point_of_interest, establishment",49.17362379999999,-123.1334622
Dr. Brent Hehn,4.7,12,"6411 Nelson Ave #308, Burnaby, BC V5H 4H3, Canada",https://metrotowndentalclinic.com/?utm_source=GMBlisting&utm_medium=organic,"dentist, doctor, point_of_interest, health, establishment",49.2255196,-122.994666
Tinseltown Dental,4.9,48,"80 Keefer Pl, Vancouver, BC V6B 0C9, Canada",http://tinseltowndental.ca/,"dentist, point_of_interest, health, establishment",49.2794328,-123.1068895
Dr. David W. Wong Inc.,4.2,9,"7007 Kingsway, Burnaby, BC V5E 1E5, Canada",,"dentist, point_of_interest, health, establishment",49.2186578,-122.9592866
Central Park Dental Clinic,4.3,50,"3965 Kingsway Suite 200, Burnaby, BC V5H 1Y7, Canada",https://www.centralparkdental.com/?utm_source=local&utm_medium=organic&utm_campaign=gbp_home,"dentist, health, point_of_interest, establishment",49.2330996,-123.0166549
Dr. Benjamin Pliska,4.1,9,"2786 W 16th Ave, Vancouver, BC V6K 4M1, Canada",http://www.orthofaculty.com/,"dentist, point_of_interest, health, establishment",49.2573237,-123.1673498
Fleetwood Park Dental Centre,4.6,89,"15950 Fraser Hwy #503, Surrey, BC V4N 0X8, Canada",http://www.fleetwoodparkdental.com/,"dentist, health, point_of_interest, establishment",49.1572578,-122.7806027
BIOCAD Dental Laboratories Ltd.,,,"2560 Shell Rd Unit 2058, Richmond, BC V6X 4C9, Canada",https://www.biocaddental.ca/,"dentist, point_of_interest, health, establishment",49.194932,-123.101599
,,,,,,,
Dockside Dental,4.5,25,"1466 W Hastings St, Vancouver, BC V6G 3J9, Canada",http://www.docksidedental.ca/,"dentist, health, point_of_interest, establishment",49.2902235,-123.127982
Uptown Family Dental,5,20,"522 Seventh St #111, New Westminster, BC V3M 5T5, Canada",http://uptownfamilydental.ca/?utm_campaign=gmb,"dentist, point_of_interest, health, establishment",49.21164839999999,-122.9213393
Gateway Dental Centre,4.6,57,"13401 108 Ave Unit104, Surrey, BC V3T 5T3, Canada",http://www.surreydental.ca/,"dentist, doctor, health, point_of_interest, establishment",49.19939429999999,-122.8501775
Fraser Family Dental Clinic,4.3,72,"6145 Fraser St, Vancouver, BC V5W 2Z9, Canada",http://www.voradental.ca/,"dentist, health, point_of_interest, establishment",49.22878660000001,-123.0908998
Como Lake Dental,4.1,29,"1953 Como Lake Ave, Coquitlam, BC V3J 3R2, Canada",http://www.comolakedental.com/,"dentist, point_of_interest, health, establishment",49.26353949999999,-122.8387578
Chompers Family Dental,5,83,"6033 London Rd #108, Richmond, BC V7E 0A7, Canada",https://www.chompersdental.com/,"dentist, doctor, point_of_interest, health, establishment",49.11796019999999,-123.1586099
,,,,,,,
Alma Dental Centre,4.3,85,"2083 Alma St, Vancouver, BC V6R 4N6, Canada",http://www.almadental.ca/,"dentist, point_of_interest, health, establishment",49.2681549,-123.1862268
Willow Dental Care West End,4,51,"1743 Robson St #201, Vancouver, BC V6G 1C9, Canada",https://willowdentalcarewestend.com/,"dentist, point_of_interest, health, establishment",49.291134,-123.134593
,,,,,,,
Dental Clinic @ Robson,4.7,54,"1525 Robson St Unit 301 6046836565, Vancouver, BC V6G 1C3, Canada",https://www.dentalclinicrobson.com/,"dentist, doctor, health, point_of_interest, establishment",49.289156,-123.131405
Dr. Senia Bobanovic,5,6,"4351 Hastings St, Burnaby, BC V5C 2J7, Canada",http://www.heightsdentistry.ca/,"dentist, point_of_interest, health, establishment",49.2811714,-123.0069286
Scident Family Dental Clinic,4.5,38,"120 E 15th St, North Vancouver, BC V7L 2P9, Canada",http://www.scident.ca/,"dentist, health, point_of_interest, establishment",49.3222341,-123.0713347
Stevenson-Moore Peter Dr,1,1,"805 W Broadway, Vancouver, BC V5Z 1K1, Canada",,"dentist, point_of_interest, health, establishment",49.263645,-123.122037
Dr. Yoon-Jai Choi Inc. Dr. Michael G Herberts Inc.,4.9,28,"1471 Prairie Ave #4, Port Coquitlam, BC V3B 1T3, Canada",http://www.drchoidental.ca/,"dentist, point_of_interest, health, establishment",49.27140910000001,-122.7548735
Edgemont Dental Care,4.8,43,"3151 Woodbine Dr #103, North Vancouver, BC V7R 2S4, Canada",http://edgemontdentalcare.com/,"dentist, point_of_interest, health, establishment",49.3382096,-123.1016632
"Dr Yiping Song, DDS, PHD, South Surrey Dentist",4.2,5,"1647 140 St, Surrey, BC V4A 4H1, Canada",http://www.southsurreydentist.com/,"dentist, point_of_interest, health, establishment",49.031994,-122.8346036
Monarch Orthodontic Centre - Port Moody,4.9,49,"205 Newport Dr #501, Port Moody, BC V3H 5C9, Canada",http://www.monarchortho.com/,"dentist, point_of_interest, health, establishment",49.282763,-122.827537
Dr. Serge Agafontsev,3.9,28,"66 Keefer Pl, Vancouver, BC V6B 0C9, Canada",http://www.doctorserge.com/,"dentist, health, point_of_interest, establishment",49.2793867,-123.1066949
Dr. Glen Joyce,,,"925 Main St J1, West Vancouver, BC V7T 2Z3, Canada",http://behmarddentistry.com/,"dentist, point_of_interest, health, establishment",49.32605869999999,-123.1435562
CBI Health – Port Coquitlam,4.6,58,"2755 Lougheed Hwy. Suite 630 & 35, Port Coquitlam, BC V3B 5Y9, Canada",https://www.cbihealth.ca/locations/port-coquitlam,"physiotherapist, point_of_interest, health, establishment",49.2733958,-122.7883779
19th Street Physiotherapy Clinic,5,2,"224 19th St W, North Vancouver, BC V7M 1X5, Canada",https://www.19physio.com/,"physiotherapist, health, point_of_interest, establishment",49.3264824,-123.0765518
,,,,,,,
CBI Health - Surrey Fleetwood,4.5,37,"16555 Fraser Hwy Suite 120, Surrey, BC V4N 0E9, Canada",https://www.cbihealth.ca/locations/surrey-fleetwood,"physiotherapist, health, point_of_interest, establishment",49.1525528,-122.7646702
Cross Roads Physiotherapy & Massage Therapy,4,28,"507 W Broadway #350, Vancouver, BC V5Z 1E6, Canada",https://crossroadsphysiotherapy.com/,"physiotherapist, health, point_of_interest, establishment",49.26340779999999,-123.1153866
White Rock Orthopaedic & Sports Physiotherapy Clinic,4.7,56,"1959 152 St Unit no. 80, Surrey, BC V4A 9E3, Canada",http://www.whiterocksportsphysio.ca/,"physiotherapist, health, point_of_interest, establishment",49.0368963,-122.8017731
Synergy Physio & Health Clinic,4.6,69,"2233 Kingsway, Vancouver, BC V5N 2T6, Canada",https://www.synergyhealthgroup.ca/?utm_campaign=gmb,"physiotherapist, health, point_of_interest, establishment",49.2429624,-123.0600837
Port Coquitlam Physiotherapy & Sports Injury Clinic,5,7,"1379 Laurier Ave, Port Coquitlam, BC V3B 2B9, Canada",https://www.portcoquitlamphysio.com/,"physiotherapist, point_of_interest, health, establishment",49.27549299999999,-122.7509645
West 4th Physiotherapy Clinic,4.6,48,"2211 W 4th Ave Suite 216, Vancouver, BC V6K 4S2, Canada",http://www.west4thphysio.com/,"physiotherapist, health, point_of_interest, establishment",49.2683395,-123.1564254
